"","Seq","Master.ID","DTM.ID","Master.Families","Origin.Governorate","Displacement.Info.Status","Governorate","District","Sub.District","Area","Place","Place_ar","PlaceID","Longitude","Latitude","Last.Asst.Rd#","Current.Round","Current.Round.Date","IDPs.in.Camps.or.transit.camps","Rented.Hotel","Rented.House","IDP.Owned.House","With.Relative","With.HC.non.Relative","School.Building","Mosques.Holly.Shrines","Abandoned.public.buildings.under.construction","Collective.centres","Informal.settlements","Military.Camps","Unknown.or.other","sufficient.access.to.food","adequate.access.to.potable.water","in.need.of.CRIs","adequate.sanitation.facilities","access.to.functioning.health.facilities","priority.need.of.the.displaced.population.in.the.location","has.received.assistance","assistance.previously.received","Note","Date.Displacement","total","Month.Displacement","communal.setting","private.setting","pc.communal","pc.camp","priority.Food","priority.Shelter","priority.NFI","priority.Water","priority.Cash","priority.Health","priority.Child","class.total","class.pccommunal","class.school","class.camp","class.date","datecut","Assistance.received","Shelterpriority","Hosted.or.Owned.Accomodation","Rented.Accomodation","Organised.site","Improvised.site","Squatted.schools","Open.air","base2","IDPs.in.Camps.or.transit.camps10","School.Building10","Mosques.Holly.Shrines10","Abandoned10","Collective.centres10","Informal.settlements10","Military.Camps10","communal.setting10"
"1978",2041,NA,NA,50,"Anbar","Same","Kirkuk","Al-Hawiga",NA,NA,"Hay Al-askary 1","حي العسكري 1","15554",43.78043,35.327747,NA,NA,NA,0,0,0,0,0,300,0,0,0,0,0,0,0,"","","","",NA,NA,NA,NA,NA,2014-04-15,300,"Apr-14",0,300,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Pre-June",1,0,300,0,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"1979",2042,NA,NA,500,"Salah al-Din","Same","Kirkuk","Al-Hawiga",NA,NA,"Hay Al-Zuhoor","حي الزهور","15690",43.912829,35.275213,NA,NA,NA,0,0,0,0,900,600,0,0,1200,0,0,0,300,"Unknown","Unknown","Unknown","Unknown",NA,NA,NA,NA,NA,2014-07-15,3000,"Jul-14",1200,1500,0.4,0,0,0,0,0,0,0,0,2,3,1,1,0,"Post-June",1,0,1500,0,0,1200,0,0,"Rest of Iraq",0,0,0,1200,0,0,0,1200
"1980",2043,NA,NA,300,"Salah al-Din","Same","Kirkuk","Al-Hawiga",NA,NA,"Hay Jbor","حي الجبور","24235",43.796511,35.436662,NA,NA,NA,0,0,0,0,1200,600,0,0,0,0,0,0,0,"Unknown","Unknown","Unknown","Unknown",NA,NA,NA,NA,NA,2014-06-15,1800,"Jun-14",0,1800,0,0,0,0,0,0,0,0,0,2,1,1,1,0,"Post-June",1,0,1800,0,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"1981",2044,NA,NA,120,"Salah al-Din","Same","Kirkuk","Al-Hawiga",NA,NA,"Helwa Olia","قرية حلوة عليا","14934",43.73,35.45,NA,NA,NA,0,0,0,0,720,0,0,0,0,0,0,0,0,"Unknown","Unknown","Unknown","Unknown",NA,NA,NA,NA,NA,2014-07-15,720,"Jul-14",0,720,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Post-June",1,0,720,0,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"1982",2045,NA,NA,150,"Salah al-Din","Same","Kirkuk","Al-Hawiga",NA,NA,"Hilwa lower","قرية حلوة سفلى","15408",43.737611,35.457056,NA,NA,NA,0,0,0,0,900,0,0,0,0,0,0,0,0,"Unknown","Unknown","Unknown","Unknown",NA,NA,NA,NA,NA,2014-07-15,900,"Jul-14",0,900,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Post-June",1,0,900,0,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"1983",2046,NA,NA,250,"Ninewa","Same","Kirkuk","Al-Hawiga",NA,NA,"Hilwa middle","قرية حلوة وسطى","15416",43.749083,35.474806,NA,NA,NA,0,0,0,0,600,300,0,0,300,0,0,0,300,"Unknown","Unknown","Unknown","Unknown",NA,NA,NA,NA,NA,2014-07-15,1500,"Jul-14",300,900,0.2,0,0,0,0,0,0,0,0,2,2,1,1,0,"Post-June",1,0,900,0,0,300,0,0,"Rest of Iraq",0,0,0,300,0,0,0,300
"1984",2047,NA,NA,22,"Salah al-Din","Same","Kirkuk","Al-Hawiga",NA,NA,"Imam ismail","قرية امام اسماعيل","15281",43.652,35.333556,NA,NA,NA,0,0,0,0,0,132,0,0,0,0,0,0,0,"Yes","Unknown","Unknown","Unknown",NA,NA,NA,NA,NA,2014-06-15,132,"Jun-14",0,132,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Post-June",1,0,132,0,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"1985",2048,NA,NA,250,"Ninewa","Same","Kirkuk","Al-Hawiga",NA,NA,"Jamos Village","قرية جاموس","24367",43.967756,35.429289,NA,NA,NA,0,0,0,0,900,0,0,0,600,0,0,0,0,"Unknown","Unknown","Unknown","Unknown",NA,NA,NA,NA,NA,2014-07-15,1500,"Jul-14",600,900,0.4,0,0,0,0,0,0,0,0,2,3,1,1,0,"Post-June",1,0,900,0,0,600,0,0,"Rest of Iraq",0,0,0,600,0,0,0,600
"1986",2049,NA,NA,50,"Kirkuk","Same","Kirkuk","Al-Hawiga",NA,NA,"Khazifi Village","قرية خزيفي","24496",44.004595,35.383368,NA,NA,NA,0,0,0,0,300,0,0,0,0,0,0,0,0,"Unknown","Unknown","No","No",NA,NA,NA,NA,NA,2014-08-15,300,"Aug-14",0,300,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Post-June",1,0,300,0,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"1987",2050,NA,NA,15,"Anbar","Same","Kirkuk","Al-Hawiga",NA,NA,"Lazaga","قرية لزاكة","15353",43.692583,35.386972,NA,NA,NA,0,0,0,0,90,0,0,0,0,0,0,0,0,"Unknown","No","Yes","No",NA,NA,NA,NA,NA,2014-05-15,90,"May-14",0,90,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Pre-June",1,0,90,0,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"1988",2051,NA,NA,175,"Salah al-Din","Same","Kirkuk","Al-Hawiga",NA,NA,"Namisa Village","قرية نميصة","24363",43.965011,35.452523,NA,NA,NA,0,0,0,0,900,0,0,0,150,0,0,0,0,"Unknown","Unknown","Unknown","Unknown",NA,NA,NA,NA,NA,2014-07-15,1050,"Jul-14",150,900,0.142857142857143,0,0,0,0,0,0,0,0,2,2,1,1,0,"Post-June",1,0,900,0,0,150,0,0,"Rest of Iraq",0,0,0,150,0,0,0,150
"1989",2052,NA,NA,250,"Salah al-Din","Same","Kirkuk","Al-Hawiga",NA,NA,"Qadissiya - 101","حي القادسية 101","24085",43.782384,35.325724,NA,NA,NA,0,0,0,0,180,0,0,0,0,0,0,0,1320,"Unknown","Unknown","Unknown","Unknown",NA,NA,NA,NA,NA,2014-08-15,1500,"Aug-14",0,180,0,0,0,0,0,0,0,0,0,2,1,1,1,0,"Post-June",1,0,180,0,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"1990",2053,NA,NA,36,"Anbar","Same","Kirkuk","Al-Hawiga",NA,NA,"Qadissiya - 101","حي القادسية 101","24085",43.782384,35.325724,NA,NA,NA,0,0,96,0,96,0,24,0,0,0,0,0,0,"No","No","No","Yes",NA,NA,NA,NA,NA,2014-04-15,216,"Apr-14",24,192,0.111111111111111,0,0,0,0,0,0,0,0,1,2,1,1,1,"Pre-June",1,0,96,96,0,0,24,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"1991",2054,NA,NA,200,"Salah al-Din","Same","Kirkuk","Al-Hawiga",NA,NA,"Random Area","حي منطقة متجاوزين","24237",43.800291,35.431715,NA,NA,NA,0,0,0,0,780,420,0,0,0,0,0,0,0,"Unknown","Unknown","Unknown","Unknown",NA,NA,NA,NA,NA,2014-06-15,1200,"Jun-14",0,1200,0,0,0,0,0,0,0,0,0,2,1,1,1,0,"Post-June",1,0,1200,0,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"1992",2055,NA,NA,90,"Salah al-Din","Same","Kirkuk","Al-Hawiga",NA,NA,"Ranjiya","قرية رنجية","14661",43.67,35.4,NA,NA,NA,0,0,0,0,540,0,0,0,0,0,0,0,0,"Unknown","Unknown","Unknown","Unknown",NA,NA,NA,NA,NA,2014-07-15,540,"Jul-14",0,540,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Post-June",1,0,540,0,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"1993",2056,NA,NA,50,"Salah al-Din","Same","Kirkuk","Al-Hawiga",NA,NA,"Saba'h Village","قرية سبعة","24495",43.736729,35.369028,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,300,"Unknown","Unknown","No","No",NA,NA,NA,NA,NA,2014-08-15,300,"Aug-14",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Post-June",1,0,0,0,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"1994",2057,NA,NA,120,"Salah al-Din","Same","Kirkuk","Al-Hawiga",NA,NA,"Sabbaghiya","قرية صباغية","14664",43.48,35.27,NA,NA,NA,0,0,0,0,720,0,0,0,0,0,0,0,0,"Unknown","Unknown","Unknown","Unknown",NA,NA,NA,NA,NA,2014-07-15,720,"Jul-14",0,720,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Post-June",1,0,720,0,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"1995",2058,NA,NA,200,"Salah al-Din","Same","Kirkuk","Al-Hawiga",NA,NA,"Shamitt Village","قرية شميط","24362",43.988349,35.429786,NA,NA,NA,0,0,0,0,900,300,0,0,0,0,0,0,0,"Unknown","Unknown","Unknown","Unknown",NA,NA,NA,NA,NA,2014-07-15,1200,"Jul-14",0,1200,0,0,0,0,0,0,0,0,0,2,1,1,1,0,"Post-June",1,0,1200,0,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"1996",2059,NA,NA,30,"Salah al-Din","Same","Kirkuk","Al-Hawiga",NA,NA,"Shawook","قرية شاووك","14889",43.64,35.35,NA,NA,NA,0,0,0,0,0,120,60,0,0,0,0,0,0,"Unknown","Unknown","Unknown","Unknown",NA,NA,NA,NA,NA,2014-06-15,180,"Jun-14",60,120,0.333333333333333,0,0,0,0,0,0,0,0,1,3,1,1,0,"Post-June",1,0,120,0,0,0,60,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"1997",2060,NA,NA,80,"Salah al-Din","Same","Kirkuk","Al-Hawiga",NA,NA,"Tal ali Village","قرية تل علي","15313",43.95476,35.484939,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,480,"Unknown","Unknown","No","No",NA,NA,NA,NA,NA,2014-08-15,480,"Aug-14",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Post-June",1,0,0,0,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"1998",2061,NA,NA,20,"Salah al-Din","Same","Kirkuk","Al-Hawiga",NA,NA,"Tariqiya","قرية الطارقية","15178",43.572417,35.246528,NA,NA,NA,0,0,0,0,0,120,0,0,0,0,0,0,0,"Unknown","Unknown","Unknown","Unknown",NA,NA,NA,NA,NA,2014-06-15,120,"Jun-14",0,120,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Post-June",1,0,120,0,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"1999",2062,NA,NA,120,"Salah al-Din","Same","Kirkuk","Al-Hawiga",NA,NA,"Zrariya","قرية زرارية","14718",43.57,35.33,NA,NA,NA,0,0,0,0,720,0,0,0,0,0,0,0,0,"Unknown","Unknown","Unknown","Unknown",NA,NA,NA,NA,NA,2014-07-15,720,"Jul-14",0,720,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Post-June",1,0,720,0,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2000",2063,NA,NA,100,"Salah al-Din","Same","Kirkuk","Dabes",NA,NA,"Al Qaragul","قرية كراغول","24546",44.38654,35.064269,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,600,"Unknown","Unknown","No","No",NA,NA,NA,NA,NA,2014-08-15,600,"Aug-14",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Post-June",1,0,0,0,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2001",2064,NA,NA,370,"Salah al-Din","Same","Kirkuk","Dabes",NA,NA,"Altun Kupri Center","مركز ناحية التون كوبري","14375",44.138,35.75,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,2220,"Unknown","Yes","Unknown","Unknown",NA,NA,NA,NA,NA,2014-07-15,2220,"Jul-14",0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,"Post-June",1,0,0,0,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2002",2065,NA,NA,90,"Kirkuk","Same","Kirkuk","Dabes",NA,NA,"Bay Hasan","قرية باي حسن","14424",44.01,35.63,NA,NA,NA,0,0,0,0,300,120,0,0,120,0,0,0,0,"Unknown","Unknown","No","No",NA,NA,NA,NA,NA,2014-09-15,540,"Sep-14",120,420,0.222222222222222,0,0,0,0,0,0,0,0,1,2,1,1,0,"Post-June",1,0,420,0,0,120,0,0,"Rest of Iraq",0,0,0,120,0,0,0,120
"2003",2066,NA,NA,500,"Kirkuk","Same","Kirkuk","Dabes",NA,NA,"Hamdaniya village","الحمدانية","14959",44.121242,35.623213,NA,NA,NA,0,0,0,0,0,0,0,0,1800,0,0,0,1200,"Unknown","Unknown","No","No",NA,NA,NA,NA,NA,2014-09-15,3000,"Sep-14",1800,0,0.6,0,0,0,0,0,0,0,0,2,4,1,1,0,"Post-June",1,0,0,0,0,1800,0,0,"Rest of Iraq",0,0,0,1800,0,0,0,1800
"2004",2067,NA,NA,75,"Kirkuk","Same","Kirkuk","Dabes",NA,NA,"Hay Al Mua'asker","حي المعسكر","24632",44.074898,35.670006,NA,NA,NA,0,0,0,0,240,120,0,0,90,0,0,0,0,"Unknown","Unknown","No","No",NA,NA,NA,NA,NA,2014-09-15,450,"Sep-14",90,360,0.2,0,0,0,0,0,0,0,0,1,2,1,1,0,"Post-June",1,0,360,0,0,90,0,0,"Rest of Iraq",0,0,0,90,0,0,0,90
"2005",2068,NA,NA,150,"Kirkuk","Same","Kirkuk","Dabes",NA,NA,"Hay Al Tanak","حي التنك","24631",44.08759,35.664664,NA,NA,NA,0,0,0,0,420,240,0,0,240,0,0,0,0,"Unknown","Unknown","No","No",NA,NA,NA,NA,NA,2014-09-15,900,"Sep-14",240,660,0.266666666666667,0,0,0,0,0,0,0,0,1,2,1,1,0,"Post-June",1,0,660,0,0,240,0,0,"Rest of Iraq",0,0,0,240,0,0,0,240
"2006",2069,NA,NA,90,"Kirkuk","Same","Kirkuk","Dabes",NA,NA,"Hay Al-Shuhada'a","حي الشهداء","15674",44.067294,35.670492,NA,NA,NA,0,0,0,0,180,120,0,0,240,0,0,0,0,"Unknown","Unknown","No","No",NA,NA,NA,NA,NA,2014-09-15,540,"Sep-14",240,300,0.444444444444444,0,0,0,0,0,0,0,0,1,3,1,1,0,"Post-June",1,0,300,0,0,240,0,0,"Rest of Iraq",0,0,0,240,0,0,0,240
"2007",2070,NA,NA,500,"Kirkuk","Same","Kirkuk","Dabes",NA,NA,"Kharab Rut","خراب الروت","15443",44.133609,35.576152,NA,NA,NA,0,0,0,0,0,0,0,0,1200,0,0,0,1800,"Unknown","Unknown","No","No",NA,NA,NA,NA,NA,2014-09-15,3000,"Sep-14",1200,0,0.4,0,0,0,0,0,0,0,0,2,3,1,1,0,"Post-June",1,0,0,0,0,1200,0,0,"Rest of Iraq",0,0,0,1200,0,0,0,1200
"2008",2071,NA,NA,500,"Kirkuk","Same","Kirkuk","Dabes",NA,NA,"Rubaidha asriya","ربيضة عصرية","15413",44.160511,35.594753,NA,NA,NA,0,0,0,0,0,0,0,0,1200,0,0,0,1800,"Unknown","Unknown","No","No",NA,NA,NA,NA,NA,2014-09-15,3000,"Sep-14",1200,0,0.4,0,0,0,0,0,0,0,0,2,3,1,1,0,"Post-June",1,0,0,0,0,1200,0,0,"Rest of Iraq",0,0,0,1200,0,0,0,1200
"2009",2072,NA,NA,120,"Salah al-Din","Same","Kirkuk","Daquq",NA,NA,"Albu Mahammad","قرية البو محمد","14864",44.37,35.05,NA,NA,NA,0,0,0,0,0,300,0,0,0,0,0,0,420,"Unknown","Unknown","No","No",NA,NA,NA,NA,NA,2014-08-15,720,"Aug-14",0,300,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Post-June",1,0,300,0,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2010",2073,NA,NA,350,"Salah al-Din","Same","Kirkuk","Daquq",NA,NA,"Fareeq Awa","حي فريق اوه","14786",44.43,35.13,NA,NA,NA,0,0,0,0,600,300,0,300,300,0,300,0,300,"Unknown","Unknown","Unknown","Unknown",NA,NA,NA,NA,NA,2014-08-15,2100,"Aug-14",900,900,0.428571428571429,0,0,0,0,0,0,0,0,2,3,1,1,0,"Post-June",1,0,900,0,300,300,0,300,"Rest of Iraq",0,0,300,300,0,300,0,900
"2011",2074,NA,NA,400,"Salah al-Din","Same","Kirkuk","Daquq",NA,NA,"Hay Ashti","حي آشتي","21453",44.2624,35.0826,NA,NA,NA,0,0,0,0,300,600,0,0,0,0,0,0,1500,"No","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-08-15,2400,"Aug-14",0,900,0,0,0,0,0,0,0,0,0,2,1,1,1,0,"Post-June",1,0,900,0,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2012",2075,NA,NA,25,"Anbar","Same","Kirkuk","Daquq",NA,NA,"Hay Ashti","حي آشتي","21453",44.2624,35.0826,NA,NA,NA,0,0,138,0,12,0,0,0,0,0,0,0,0,"No","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-05-15,150,"May-14",0,150,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Pre-June",1,0,12,138,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2013",2076,NA,NA,550,"Salah al-Din","Same","Kirkuk","Daquq",NA,NA,"Random Area","حي منطقة متجاوزين","24238",44.44936,35.128221,NA,NA,NA,0,0,0,0,0,0,0,300,900,0,900,0,1200,"Unknown","Unknown","Unknown","Unknown",NA,NA,NA,NA,NA,2014-08-15,3300,"Aug-14",2100,0,0.636363636363636,0,0,0,0,0,0,0,0,2,4,1,1,0,"Post-June",1,0,0,0,300,900,0,900,"Rest of Iraq",0,0,300,900,0,900,0,2100
"2014",2077,NA,NA,400,"Salah al-Din","Same","Kirkuk","Kirkuk",NA,NA,"Al Hurriyah","حي الحرية","24359",44.391612,35.500082,NA,NA,NA,0,0,1200,0,240,360,0,0,360,0,0,0,240,"Unknown","Yes","Unknown","Unknown",NA,NA,NA,NA,NA,2014-07-15,2400,"Jul-14",360,1800,0.15,0,0,0,0,0,0,0,0,2,2,1,1,0,"Post-June",1,0,600,1200,0,360,0,0,"Rest of Iraq",0,0,0,360,0,0,0,360
"2015",2078,NA,NA,110,"Salah al-Din","Same","Kirkuk","Kirkuk",NA,NA,"Al Mansuriya Village","قرية المنصورية","14891",44.075375,35.425716,NA,NA,NA,0,0,0,0,660,0,0,0,0,0,0,0,0,"","","","",NA,NA,NA,NA,NA,2014-06-15,660,"Jun-14",0,660,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Post-June",1,0,660,0,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2016",2079,NA,NA,12,"Anbar","Same","Kirkuk","Kirkuk",NA,NA,"Al Mansuriya Village","قرية المنصورية","14891",44.075375,35.425716,NA,NA,NA,0,0,30,0,0,30,0,12,0,0,0,0,0,"No","No","Yes","Yes",NA,NA,NA,NA,NA,2014-05-15,72,"May-14",12,60,0.166666666666667,0,0,0,0,0,0,0,0,1,2,1,1,1,"Pre-June",1,0,30,30,12,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2017",2080,NA,NA,100,"Kirkuk","Same","Kirkuk","Kirkuk",NA,NA,"Al Mansuriya Village","قرية المنصورية","14891",44.075375,35.425716,NA,NA,NA,0,0,0,0,420,0,0,0,0,0,0,0,180,"Unknown","Unknown","No","No",NA,NA,NA,NA,NA,2014-08-15,600,"Aug-14",0,420,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Post-June",1,0,420,0,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2018",2081,NA,NA,120,"Kirkuk","Same","Kirkuk","Kirkuk",NA,NA,"Al Maratah","قرية مراطة","24202",44.199738,35.434553,NA,NA,NA,0,0,0,0,300,120,0,0,0,0,0,0,300,"Unknown","Unknown","No","No",NA,NA,NA,NA,NA,2014-08-15,720,"Aug-14",0,420,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Post-June",1,0,420,0,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2019",2082,NA,NA,75,"Salah al-Din","Same","Kirkuk","Kirkuk",NA,NA,"Al Maratah","قرية مراطة","24202",44.199738,35.434553,NA,NA,NA,0,0,0,0,450,0,0,0,0,0,0,0,0,"","","","",NA,NA,NA,NA,NA,2014-06-15,450,"Jun-14",0,450,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Post-June",1,0,450,0,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2020",2083,NA,NA,1000,"Salah al-Din","Same","Kirkuk","Kirkuk",NA,NA,"Al Taakhi","حي التأخي","14984",44.35,35.44,NA,NA,NA,0,0,1200,0,600,450,0,300,1200,0,600,0,1650,"Unknown","Unknown","Yes","Yes",NA,NA,NA,NA,NA,2014-06-15,6000,"Jun-14",2100,2250,0.35,0,0,0,0,0,0,0,0,3,3,1,1,0,"Post-June",1,0,1050,1200,300,1200,0,600,"Rest of Iraq",0,0,300,1200,0,600,0,2100
"2021",2084,NA,NA,140,"Kirkuk","Same","Kirkuk","Kirkuk",NA,NA,"Al Taakhi","حي التأخي","14984",44.35,35.44,NA,NA,NA,0,0,300,0,0,0,0,0,150,0,0,0,390,"Unknown","Unknown","Unknown","Yes",NA,NA,NA,NA,NA,2014-07-15,840,"Jul-14",150,300,0.178571428571429,0,0,0,0,0,0,0,0,1,2,1,1,0,"Post-June",1,0,0,300,0,150,0,0,"Rest of Iraq",0,0,0,150,0,0,0,150
"2022",2085,NA,NA,300,"Kirkuk","Same","Kirkuk","Kirkuk",NA,NA,"Al Taakhi","حي التأخي","14984",44.35,35.44,NA,NA,NA,0,0,300,0,360,600,0,0,240,0,0,0,300,"Unknown","Unknown","Unknown","Yes",NA,NA,NA,NA,NA,2014-10-15,1800,NA,240,1260,0.133333333333333,0,0,0,0,0,0,0,0,2,2,1,1,0,"Post-June",1,0,960,300,0,240,0,0,"Rest of Iraq",0,0,0,240,0,0,0,240
"2023",2086,NA,NA,150,"Anbar","Same","Kirkuk","Kirkuk",NA,NA,"Al Taakhi","حي التأخي","14984",44.35,35.44,NA,NA,NA,0,0,540,0,120,120,0,0,0,0,0,0,120,"","","","",NA,NA,NA,NA,NA,2014-05-15,900,"May-14",0,780,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Pre-June",1,0,240,540,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2024",2087,NA,NA,223,"Anbar","Same","Kirkuk","Kirkuk",NA,NA,"Al Tadamon (Hawkari)","حي التضامن ""هاوكاري""","24084",44.401615,35.397836,NA,NA,NA,0,0,438,0,300,120,0,0,300,0,0,0,180,"No","Yes","Yes","Yes",NA,NA,NA,NA,NA,2014-05-15,1338,"May-14",300,858,0.224215246636771,0,0,0,0,0,0,0,0,2,2,1,1,1,"Pre-June",1,0,420,438,0,300,0,0,"Rest of Iraq",0,0,0,300,0,0,0,300
"2025",2088,NA,NA,350,"Kirkuk","Same","Kirkuk","Kirkuk",NA,NA,"Al Tadamon (Hawkari)","حي التضامن ""هاوكاري""","24084",44.401615,35.397836,NA,NA,NA,0,0,0,0,0,0,0,0,900,0,0,0,1200,"Unknown","Unknown","No","Yes",NA,NA,NA,NA,NA,2014-09-15,2100,"Sep-14",900,0,0.428571428571429,0,0,0,0,0,0,0,0,2,3,1,1,0,"Post-June",1,0,0,0,0,900,0,0,"Rest of Iraq",0,0,0,900,0,0,0,900
"2026",2089,NA,NA,200,"Kirkuk","Same","Kirkuk","Kirkuk",NA,NA,"Al Tadamon (Hawkari)","حي التضامن ""هاوكاري""","24084",44.401615,35.397836,NA,NA,NA,0,0,0,0,300,780,0,0,0,0,0,0,120,"Unknown","Unknown","No","Yes",NA,NA,NA,NA,NA,2014-10-15,1200,NA,0,1080,0,0,0,0,0,0,0,0,0,2,1,1,1,0,"Post-June",1,0,1080,0,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2027",2090,NA,NA,6,"Ninewa","Same","Kirkuk","Kirkuk",NA,NA,"Al Tadamon (Hawkari)","حي التضامن ""هاوكاري""","24084",44.401615,35.397836,NA,NA,NA,0,0,36,0,0,0,0,0,0,0,0,0,0,"Unknown","Yes","Unknown","Yes",NA,NA,NA,NA,NA,2014-06-15,36,"Jun-14",0,36,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Post-June",1,0,0,36,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
"2028",2091,NA,NA,390,"Salah al-Din","Same","Kirkuk","Kirkuk",NA,NA,"Al Tadamon (Hawkari)","حي التضامن ""هاوكاري""","24084",44.401615,35.397836,NA,NA,NA,0,0,480,0,420,0,0,0,480,0,0,0,960,"Unknown","Yes","Unknown","Yes",NA,NA,NA,NA,NA,2014-06-15,2340,"Jun-14",480,900,0.205128205128205,0,0,0,0,0,0,0,0,2,2,1,1,0,"Post-June",1,0,420,480,0,480,0,0,"Rest of Iraq",0,0,0,480,0,0,0,480
"2029",2092,NA,NA,55,"Salah al-Din","Same","Kirkuk","Kirkuk",NA,NA,"Al Takhi Village","قرية تأخي","24453",44.351849,35.388361,NA,NA,NA,0,0,0,0,0,0,0,0,330,0,0,0,0,"Unknown","Unknown","Unknown","No",NA,NA,NA,NA,NA,2014-08-15,330,"Aug-14",330,0,1,0,0,0,0,0,0,0,0,1,5,1,1,0,"Post-June",1,0,0,0,0,330,0,0,"Rest of Iraq",0,0,0,330,0,0,0,330
"2030",2093,NA,NA,75,"Salah al-Din","Same","Kirkuk","Kirkuk",NA,NA,"Al-Qadissiyah / Taza","تازة\ قرية القادسية","24116",44.269216,35.318707,NA,NA,NA,0,0,0,0,0,0,0,0,450,0,0,0,0,"Unknown","Unknown","No","No",NA,NA,NA,NA,NA,2014-08-15,450,"Aug-14",450,0,1,0,0,0,0,0,0,0,0,1,5,1,1,0,"Post-June",1,0,0,0,0,450,0,0,"Rest of Iraq",0,0,0,450,0,0,0,450
"2031",2094,NA,NA,13,"Anbar","Same","Kirkuk","Kirkuk",NA,NA,"Al-Qadissiyah / Taza","تازة\ قرية القادسية","24116",44.269216,35.318707,NA,NA,NA,0,0,0,0,0,78,0,0,0,0,0,0,0,"","","","",NA,NA,NA,NA,NA,2014-04-15,78,"Apr-14",0,78,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Pre-June",1,0,78,0,0,0,0,0,"Rest of Iraq",0,0,0,0,0,0,0,0
